Customer ID,Customer Name,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Colour,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code,Previous Purchase Count,Payment Method,Frequency of Purchases
CUST00802,Arun Chopra,41,Male,Watch,Accessories,129.79,Pune,Free Size,Gold,Summer,2.8,Yes,Free Shipping,Yes,FEST15,41,Cash on Delivery,Monthly
CUST00803,Diya Singh,37,Other,Body Lotion,Cosmetics,49.19,Kochi,Free Size,White,Autumn,4.1,Yes,Next-Day,No,No Promo,1,Cash on Delivery,Fortnightly
CUST00804,Kavya Nair,22,Male,Sweaters,Clothing,56.28,Lucknow,S,Brown,Autumn,2.8,No,Standard,No,No Promo,32,Debit Card,Quarterly
CUST00805,Sanjay Gupta,68,Female,Kurtis,Clothing,78.0,Ahmedabad,XS,Pink,Autumn,3.1,No,Store Pickup,No,No Promo,33,Credit Card,Annually
CUST00806,Deepak Rao,39,Female,Sandals,Footwear,27.56,Kolkata,10,Purple,Summer,3.2,No,Free Shipping,No,No Promo,17,Credit Card,Quarterly
CUST00807,Deepak Joshi,34,Male,Watch,Accessories,74.46,Hyderabad,Free Size,Red,Spring,2.0,No,Next-Day,Yes,SEASON25,39,Cash on Delivery,Weekly
CUST00808,Krishna Reddy,19,Female,Watch,Accessories,124.79,Ahmedabad,Free Size,Yellow,Winter,2.6,Yes,Next-Day,Yes,FEST15,8,Net Banking,Weekly
CUST00809,Ishaan Gupta,62,Female,Handbag,Accessories,28.22,Jaipur,Free Size,Red,Spring,3.1,No,Store Pickup,No,No Promo,42,Net Banking,Monthly
CUST00810,Geeta Mehta,68,Male,Kurtis,Clothing,20.28,Coimbatore,M,Blue,Winter,4.4,Yes,Free Shipping,No,No Promo,10,Wallet,Rarely
CUST00811,Sneha Kumar,66,Female,Earrings,Accessories,22.63,Chandigarh,Free Size,Purple,Winter,4.3,No,Free Shipping,Yes,WELCOME10,49,UPI,Rarely
CUST00812,Priya Krishnan,62,Male,Body Lotion,Cosmetics,27.5,Jaipur,Free Size,Black,Spring,1.4,No,Express,No,No Promo,14,Cash on Delivery,Quarterly
CUST00813,Vikram Murthy,58,Male,Sneakers,Footwear,71.45,Surat,5,White,Spring,3.3,Yes,Express,Yes,SEASON25,45,Cash on Delivery,Quarterly
CUST00814,Aditya Menon,68,Male,Handbag,Accessories,129.02,Patna,Free Size,Orange,Winter,3.7,Yes,Store Pickup,Yes,SEASON25,21,Credit Card,Monthly
CUST00815,Kavya Singh,42,Female,Slippers,Footwear,92.2,Madurai,7,Purple,Autumn,2.8,Yes,Free Shipping,No,No Promo,40,UPI,Fortnightly
CUST00816,Swati Das,29,Female,Heels,Footwear,85.83,Kolkata,8,Black,Autumn,2.4,No,Express,Yes,FEST15,6,Wallet,Weekly
CUST00817,Geeta Chopra,56,Male,Foundation,Makeup,35.26,Pune,Free Size,Silver,Autumn,2.3,No,Next-Day,No,No Promo,10,UPI,Weekly
CUST00818,Pooja Krishnan,23,Male,Sunscreen,Cosmetics,46.38,Bhopal,Free Size,Orange,Spring,1.8,Yes,Store Pickup,No,No Promo,42,Net Banking,Monthly
CUST00819,Nisha Menon,25,Female,Heels,Footwear,25.04,Surat,5,Maroon,Spring,2.3,Yes,Standard,Yes,SAVE20,42,UPI,Weekly
CUST00820,Kiara Kumar,47,Male,Lip Gloss,Makeup,22.61,Pune,Free Size,Red,Autumn,2.0,Yes,Store Pickup,No,No Promo,28,Net Banking,Annually
CUST00821,Saanvi Joshi,51,Other,Foundation,Makeup,38.92,Patna,Free Size,Orange,Autumn,3.8,No,Next-Day,No,No Promo,23,Debit Card,Monthly
CUST00822,Krishna Das,50,Male,Compact Powder,Makeup,36.82,Patna,Free Size,White,Winter,3.1,Yes,Store Pickup,Yes,FEST15,45,Wallet,Rarely
CUST00823,Kiara Mehta,51,Female,Moisturizer,Cosmetics,36.16,Mumbai,Free Size,Gold,Winter,3.4,Yes,Express,Yes,NEWUSER,35,Wallet,Weekly
CUST00824,Ishaan Iyer,38,Female,Slippers,Footwear,18.41,Jaipur,9,Beige,Spring,3.9,No,Express,No,No Promo,13,Wallet,Quarterly
CUST00825,Pooja Das,35,Female,Lip Gloss,Makeup,27.79,Visakhapatnam,Free Size,Green,Autumn,4.5,No,Standard,No,No Promo,22,Cash on Delivery,Weekly
CUST00826,Geeta Iyer,65,Other,Earrings,Accessories,66.75,Kolkata,Free Size,Purple,Summer,4.3,Yes,Free Shipping,No,No Promo,21,Credit Card,Weekly
CUST00827,Suresh Joshi,41,Female,Sneakers,Footwear,80.25,Hyderabad,7,Yellow,Spring,2.2,Yes,Free Shipping,No,No Promo,31,Credit Card,Fortnightly
CUST00828,Kiara Menon,32,Male,Skirts,Clothing,40.48,Bengaluru,XL,Beige,Spring,4.5,Yes,Store Pickup,Yes,FEST15,6,Debit Card,Weekly
CUST00829,Neha Pillai,49,Male,Face Wash,Cosmetics,5.55,Patna,Free Size,Black,Summer,1.8,No,Express,No,No Promo,22,Credit Card,Rarely
CUST00830,Arun Rao,25,Female,Handbag,Accessories,108.3,Kolkata,Free Size,Gold,Spring,3.5,No,Standard,No,No Promo,19,UPI,Weekly
CUST00831,Ravi Krishnan,38,Female,Lipstick,Makeup,41.01,Kochi,Free Size,Green,Autumn,4.8,No,Store Pickup,No,No Promo,50,Net Banking,Weekly
CUST00832,Anjali Kumar,58,Female,Sandals,Footwear,25.86,Kochi,6,Orange,Spring,2.4,No,Free Shipping,No,No Promo,42,Wallet,Annually
CUST00833,Sai Das,22,Female,Earrings,Accessories,87.95,Bhopal,Free Size,Pink,Autumn,2.3,No,Express,Yes,SEASON25,27,Net Banking,Quarterly
CUST00834,Vivaan Chopra,40,Male,Jackets,Clothing,39.11,Kochi,XL,Orange,Autumn,3.0,No,Next-Day,No,No Promo,44,Credit Card,Annually
CUST00835,Sai Patel,69,Male,Foundation,Makeup,30.64,Mumbai,Free Size,Blue,Autumn,2.5,No,Store Pickup,Yes,No Promo,43,Net Banking,Rarely
CUST00836,Diya Krishnan,48,Female,Sandals,Footwear,78.75,Mumbai,6,White,Winter,4.8,No,Next-Day,Yes,SAVE20,31,Debit Card,Annually
CUST00837,Aditya Pillai,56,Female,Mascara,Makeup,41.01,Bengaluru,Free Size,Red,Summer,3.6,No,Next-Day,No,No Promo,24,Debit Card,Monthly
CUST00838,Ishaan Reddy,69,Male,Compact Powder,Makeup,29.87,Jaipur,Free Size,Maroon,Summer,4.8,No,Next-Day,No,No Promo,0,Net Banking,Quarterly
CUST00839,Saanvi Chopra,40,Male,Face Cream,Cosmetics,37.61,Surat,Free Size,Gold,Summer,3.7,Yes,Standard,Yes,No Promo,31,Credit Card,Fortnightly
CUST00840,Priya Pillai,50,Male,Sunscreen,Cosmetics,34.03,Lucknow,Free Size,White,Spring,2.6,No,Express,No,No Promo,35,Net Banking,Fortnightly
CUST00841,Aditya Chopra,24,Female,Watch,Accessories,23.53,Ahmedabad,Free Size,Orange,Summer,1.3,No,Standard,Yes,FLAT50,23,Net Banking,Rarely
CUST00842,Aditya Krishnan,25,Female,Eyeliner,Makeup,35.74,Coimbatore,Free Size,Red,Summer,2.4,No,Express,Yes,SAVE20,41,Credit Card,Quarterly
CUST00843,Sneha Krishnan,40,Male,Trousers,Clothing,31.89,Pune,M,Gold,Spring,4.5,Yes,Express,No,No Promo,18,Cash on Delivery,Fortnightly
CUST00844,Neha Verma,25,Female,Sweaters,Clothing,66.36,Nagpur,XL,Red,Summer,3.9,No,Standard,Yes,WELCOME10,43,Debit Card,Weekly
CUST00845,Vihaan Pillai,40,Male,Sweaters,Clothing,79.28,Mumbai,XL,Black,Spring,3.6,No,Store Pickup,No,No Promo,18,Wallet,Annually
CUST00846,Myra Chopra,40,Female,Face Cream,Cosmetics,23.33,Indore,Free Size,Green,Winter,3.1,No,Express,Yes,SEASON25,11,Net Banking,Monthly
CUST00847,Vivaan Joshi,26,Male,Face Wash,Cosmetics,12.06,Indore,Free Size,Purple,Winter,1.5,No,Express,No,No Promo,26,Net Banking,Quarterly
CUST00848,Suresh Mehta,62,Female,Sandals,Footwear,45.1,Surat,6,Multicolor,Summer,2.0,No,Store Pickup,Yes,No Promo,46,Wallet,Annually
CUST00849,Swati Joshi,39,Female,Sandals,Footwear,75.11,Pune,8,Green,Winter,1.4,No,Next-Day,No,No Promo,49,Cash on Delivery,Quarterly
CUST00850,Anjali Murthy,19,Male,Lipstick,Makeup,31.39,Visakhapatnam,Free Size,Yellow,Winter,1.1,Yes,Store Pickup,No,No Promo,17,Wallet,Rarely
CUST00851,Ramesh Naidu,52,Female,Eyeliner,Makeup,11.03,Coimbatore,Free Size,Purple,Summer,4.1,No,Store Pickup,No,No Promo,39,Cash on Delivery,Rarely
CUST00852,Reyansh Iyer,56,Female,Skirts,Clothing,16.61,Mumbai,M,Black,Autumn,4.7,No,Express,No,No Promo,19,Credit Card,Monthly
CUST00853,Ravi Mehta,55,Female,Watch,Accessories,56.08,Kolkata,Free Size,Maroon,Spring,4.2,Yes,Express,Yes,WELCOME10,34,Cash on Delivery,Quarterly
CUST00854,Rohit Singh,26,Female,Compact Powder,Makeup,44.04,Hyderabad,Free Size,White,Spring,1.5,No,Free Shipping,No,No Promo,49,Credit Card,Annually
CUST00855,Karthik Mehta,60,Other,Foundation,Makeup,22.89,Chennai,Free Size,Brown,Autumn,5.0,No,Standard,Yes,FLAT50,19,Wallet,Quarterly
CUST00856,Saanvi Das,25,Male,Sunscreen,Cosmetics,43.84,Delhi,Free Size,Silver,Spring,3.5,No,Express,Yes,FEST15,12,Cash on Delivery,Monthly
CUST00857,Vivaan Chopra,49,Female,Perfume,Cosmetics,54.73,Mumbai,Free Size,Maroon,Autumn,2.8,No,Standard,Yes,No Promo,42,Net Banking,Rarely
CUST00858,Aditya Reddy,21,Male,Dresses,Clothing,70.1,Chennai,M,Orange,Summer,4.6,No,Standard,No,No Promo,17,Wallet,Quarterly
CUST00859,Sanjay Joshi,37,Male,Formal Shoes,Footwear,81.31,Hyderabad,7,Beige,Summer,3.0,Yes,Free Shipping,No,No Promo,5,Wallet,Monthly
CUST00860,Vivaan Reddy,48,Female,Jackets,Clothing,33.22,Kolkata,M,Black,Summer,3.3,Yes,Standard,No,No Promo,0,Wallet,Weekly
CUST00861,Geeta Iyer,63,Female,Kurtis,Clothing,58.71,Indore,XXL,Grey,Spring,3.5,Yes,Express,Yes,SEASON25,5,Debit Card,Weekly
CUST00862,Aarav Joshi,61,Female,Lip Gloss,Makeup,13.41,Delhi,Free Size,Grey,Summer,2.9,Yes,Free Shipping,No,No Promo,11,Net Banking,Monthly
CUST00863,Vihaan Mehta,62,Female,Foundation,Makeup,25.3,Delhi,Free Size,Pink,Autumn,1.6,No,Express,No,No Promo,44,Credit Card,Fortnightly
CUST00864,Kiara Rao,27,Female,Heels,Footwear,74.26,Patna,7,Navy Blue,Autumn,1.9,Yes,Next-Day,No,No Promo,33,Credit Card,Rarely
CUST00865,Ananya Iyer,59,Male,Jeans,Clothing,19.71,Madurai,XXL,Blue,Winter,1.3,No,Free Shipping,Yes,SEASON25,43,Credit Card,Monthly
CUST00866,Karthik Bose,53,Female,Trousers,Clothing,57.69,Coimbatore,L,Brown,Winter,2.5,No,Free Shipping,Yes,SEASON25,12,Debit Card,Annually
CUST00867,Rahul Joshi,26,Male,Sunglasses,Accessories,132.96,Coimbatore,Free Size,Gold,Winter,2.8,Yes,Free Shipping,No,No Promo,1,Debit Card,Monthly
CUST00868,Ishaan Pillai,40,Other,Sandals,Footwear,13.37,Kolkata,6,Yellow,Summer,1.4,No,Express,Yes,SAVE20,1,Net Banking,Quarterly
CUST00869,Swati Singh,26,Male,Lip Gloss,Makeup,12.6,Chandigarh,Free Size,Navy Blue,Winter,4.8,Yes,Standard,Yes,WELCOME10,4,UPI,Rarely
CUST00870,Ishaan Kumar,46,Female,Earrings,Accessories,141.95,Pune,Free Size,Silver,Spring,4.8,No,Next-Day,No,No Promo,43,Cash on Delivery,Quarterly
CUST00871,Krishna Krishnan,55,Male,Sunscreen,Cosmetics,23.1,Madurai,Free Size,Brown,Winter,1.3,No,Free Shipping,Yes,FEST15,44,Debit Card,Monthly
CUST00872,Rohit Singh,56,Female,Body Lotion,Cosmetics,36.32,Coimbatore,Free Size,Green,Autumn,4.1,No,Express,No,No Promo,39,Debit Card,Fortnightly
CUST00873,Vivaan Das,47,Female,Scarf,Accessories,133.06,Surat,Free Size,Grey,Spring,3.1,No,Next-Day,Yes,NEWUSER,49,Debit Card,Monthly
CUST00874,Vihaan Chopra,61,Male,Compact Powder,Makeup,13.93,Chennai,Free Size,Brown,Winter,3.2,No,Next-Day,No,No Promo,20,Cash on Delivery,Annually
CUST00875,Saanvi Bose,28,Female,Sweaters,Clothing,37.17,Mumbai,XXL,Pink,Autumn,2.0,No,Standard,Yes,SAVE20,9,UPI,Weekly
CUST00876,Lakshmi Iyer,17,Female,Sandals,Footwear,57.56,Hyderabad,8,Orange,Summer,3.4,No,Standard,No,No Promo,29,UPI,Fortnightly
CUST00877,Sneha Rao,61,Female,Sarees,Clothing,39.21,Chennai,XS,Blue,Autumn,3.2,No,Next-Day,No,No Promo,24,Cash on Delivery,Weekly
CUST00878,Neha Pillai,56,Male,Foundation,Makeup,18.06,Mumbai,Free Size,Grey,Spring,4.5,Yes,Express,No,No Promo,4,Debit Card,Fortnightly
CUST00879,Myra Iyer,22,Female,Sandals,Footwear,107.29,Coimbatore,5,Navy Blue,Autumn,4.0,No,Store Pickup,Yes,NEWUSER,41,Net Banking,Rarely
CUST00880,Sai Gupta,25,Female,Handbag,Accessories,30.59,Jaipur,Free Size,Purple,Spring,3.6,No,Standard,No,No Promo,44,Debit Card,Quarterly
CUST00881,Kiara Reddy,18,Male,Sarees,Clothing,52.54,Coimbatore,L,Orange,Spring,3.0,Yes,Standard,No,No Promo,44,Net Banking,Annually
CUST00882,Ravi Verma,20,Male,Mascara,Makeup,14.18,Kochi,Free Size,Brown,Spring,3.3,No,Express,Yes,SAVE20,34,Credit Card,Rarely
CUST00883,Riya Murthy,63,Female,Sandals,Footwear,62.07,Kolkata,6,Beige,Autumn,1.8,No,Free Shipping,Yes,FEST15,28,Credit Card,Quarterly
CUST00884,Sanjay Pillai,54,Female,Mascara,Makeup,12.39,Mumbai,Free Size,White,Summer,1.8,No,Next-Day,No,No Promo,43,Debit Card,Annually
CUST00885,Kavya Verma,68,Male,Lip Gloss,Makeup,27.67,Jaipur,Free Size,Multicolor,Spring,2.2,Yes,Express,No,No Promo,13,Net Banking,Rarely
CUST00886,Kavya Pillai,40,Female,Lipstick,Makeup,41.83,Kochi,Free Size,Purple,Spring,3.5,No,Standard,No,No Promo,0,UPI,Weekly
CUST00887,Arun Rao,35,Female,Jackets,Clothing,19.02,Pune,XXL,Pink,Winter,4.0,No,Next-Day,No,No Promo,1,UPI,Weekly
CUST00888,Priya Mehta,23,Male,Mascara,Makeup,9.81,Chennai,Free Size,Yellow,Spring,1.5,No,Free Shipping,No,No Promo,37,Wallet,Annually
CUST00889,Arun Chopra,33,Male,Trousers,Clothing,69.86,Hyderabad,S,Black,Winter,3.7,Yes,Free Shipping,No,No Promo,29,Net Banking,Fortnightly
CUST00890,Aditya Iyer,16,Female,Moisturizer,Cosmetics,43.75,Kochi,Free Size,Beige,Spring,3.7,No,Express,Yes,NEWUSER,0,Wallet,Weekly
CUST00891,Divya Murthy,52,Female,Belt,Accessories,120.46,Mumbai,Free Size,Brown,Spring,3.4,No,Free Shipping,No,No Promo,23,Wallet,Monthly
CUST00892,Ishaan Das,62,Female,Slippers,Footwear,51.89,Patna,8,Brown,Winter,4.9,No,Express,No,No Promo,48,Net Banking,Rarely
CUST00893,Divya Iyer,50,Male,Face Cream,Cosmetics,53.55,Coimbatore,Free Size,Gold,Winter,4.0,No,Express,No,No Promo,21,Cash on Delivery,Rarely
CUST00894,Nisha Rao,25,Female,Sarees,Clothing,88.29,Pune,XXL,Orange,Spring,4.3,No,Store Pickup,No,No Promo,33,Credit Card,Annually
CUST00895,Swati Rao,16,Male,Lip Gloss,Makeup,32.36,Coimbatore,Free Size,White,Autumn,3.9,No,Store Pickup,No,No Promo,33,Wallet,Quarterly
CUST00896,Lakshmi Nair,30,Female,Lip Gloss,Makeup,30.62,Indore,Free Size,Pink,Spring,4.6,No,Standard,No,No Promo,4,Wallet,Monthly
CUST00897,Pooja Gupta,31,Female,Jackets,Clothing,86.37,Pune,XS,Red,Spring,2.2,Yes,Standard,Yes,NEWUSER,7,Net Banking,Monthly
CUST00898,Sunita Patel,58,Male,Body Lotion,Cosmetics,25.71,Pune,Free Size,Navy Blue,Winter,3.5,No,Free Shipping,No,No Promo,31,UPI,Monthly
CUST00899,Rohit Pillai,17,Male,Jackets,Clothing,46.7,Patna,XL,Brown,Winter,5.0,No,Free Shipping,No,No Promo,5,Net Banking,Monthly
CUST00900,Myra Nair,50,Male,Sunglasses,Accessories,61.94,Coimbatore,Free Size,Silver,Spring,2.3,No,Free Shipping,Yes,NEWUSER,6,Credit Card,Rarely
CUST00901,Vivaan Krishnan,24,Female,Handbag,Accessories,17.81,Kolkata,Free Size,Beige,Winter,4.2,No,Standard,Yes,WELCOME10,44,Cash on Delivery,Quarterly
CUST00902,Sneha Rao,27,Female,T-Shirts,Clothing,36.77,Coimbatore,L,White,Summer,4.9,Yes,Free Shipping,No,No Promo,0,Net Banking,Rarely
CUST00903,Diya Pillai,67,Female,T-Shirts,Clothing,37.67,Ahmedabad,M,Silver,Summer,3.9,No,Standard,Yes,SAVE20,8,Wallet,Annually
CUST00904,Vikram Menon,52,Male,Flip Flops,Footwear,14.01,Visakhapatnam,10,Brown,Spring,2.7,Yes,Free Shipping,No,No Promo,27,Credit Card,Weekly
CUST00905,Rahul Chopra,21,Male,Heels,Footwear,61.7,Ahmedabad,6,White,Spring,1.6,No,Express,No,No Promo,34,UPI,Annually
CUST00906,Diya Naidu,32,Female,Formal Shoes,Footwear,23.35,Mumbai,6,Pink,Summer,2.2,No,Free Shipping,Yes,WELCOME10,32,Credit Card,Weekly
CUST00907,Ravi Krishnan,49,Female,Dresses,Clothing,37.75,Hyderabad,M,Purple,Winter,4.2,Yes,Free Shipping,No,No Promo,13,Credit Card,Fortnightly
CUST00908,Nisha Iyer,40,Female,Kurtis,Clothing,65.03,Visakhapatnam,S,Black,Winter,3.1,No,Store Pickup,Yes,SEASON25,48,Net Banking,Rarely
CUST00909,Priya Joshi,39,Female,Jeans,Clothing,71.43,Mumbai,M,Orange,Spring,1.8,No,Next-Day,Yes,FLAT50,14,Wallet,Fortnightly
CUST00910,Sanjay Joshi,46,Female,Lipstick,Makeup,14.65,Visakhapatnam,Free Size,Silver,Spring,2.7,Yes,Standard,No,No Promo,45,Debit Card,Rarely
CUST00911,Ramesh Singh,18,Male,Sunglasses,Accessories,100.32,Coimbatore,Free Size,Grey,Autumn,4.4,No,Free Shipping,Yes,No Promo,44,Cash on Delivery,Rarely
CUST00912,Sunita Bose,51,Female,Sarees,Clothing,50.2,Delhi,XXL,Silver,Autumn,3.1,No,Standard,Yes,FEST15,17,UPI,Annually
CUST00913,Neha Kumar,48,Male,Eyeliner,Makeup,18.94,Lucknow,Free Size,Grey,Winter,2.1,No,Express,No,No Promo,50,Debit Card,Rarely
CUST00914,Karthik Murthy,34,Male,Perfume,Cosmetics,15.45,Indore,Free Size,White,Autumn,3.6,Yes,Next-Day,Yes,SEASON25,31,UPI,Fortnightly
CUST00915,Riya Naidu,41,Female,Sunglasses,Accessories,84.31,Hyderabad,Free Size,Black,Autumn,1.5,No,Store Pickup,No,No Promo,0,Credit Card,Fortnightly
CUST00916,Vikram Mehta,67,Female,Moisturizer,Cosmetics,32.62,Nagpur,Free Size,Beige,Spring,4.9,No,Free Shipping,No,No Promo,30,Net Banking,Quarterly
CUST00917,Diya Nair,36,Male,Sandals,Footwear,86.49,Mumbai,5,Black,Autumn,1.4,No,Express,No,No Promo,47,Wallet,Quarterly
CUST00918,Arun Verma,29,Male,Dresses,Clothing,23.36,Chandigarh,XXL,Beige,Autumn,2.7,Yes,Store Pickup,No,No Promo,48,UPI,Annually
CUST00919,Ishaan Sharma,38,Female,Perfume,Cosmetics,46.69,Kolkata,Free Size,Pink,Spring,4.8,Yes,Store Pickup,No,No Promo,17,Net Banking,Weekly
CUST00920,Lakshmi Kumar,22,Male,Compact Powder,Makeup,23.38,Kolkata,Free Size,Purple,Autumn,1.4,Yes,Next-Day,No,No Promo,38,Net Banking,Quarterly
CUST00921,Sai Joshi,29,Male,Handbag,Accessories,70.84,Surat,Free Size,Red,Autumn,1.8,No,Free Shipping,No,No Promo,33,UPI,Monthly
CUST00922,Geeta Pillai,17,Female,Handbag,Accessories,94.13,Madurai,Free Size,Black,Winter,1.7,No,Express,Yes,NEWUSER,17,Debit Card,Rarely
CUST00923,Suresh Bose,34,Female,Watch,Accessories,144.41,Patna,Free Size,Black,Winter,3.9,Yes,Store Pickup,Yes,NEWUSER,1,Net Banking,Quarterly
CUST00924,Divya Iyer,62,Female,Flip Flops,Footwear,36.98,Ahmedabad,7,Brown,Autumn,2.9,Yes,Store Pickup,No,No Promo,38,Cash on Delivery,Fortnightly
CUST00925,Suresh Menon,70,Male,Jeans,Clothing,72.05,Delhi,XXL,Yellow,Spring,3.5,No,Next-Day,Yes,FEST15,28,Debit Card,Monthly
CUST00926,Riya Rao,25,Female,Lip Gloss,Makeup,21.38,Kolkata,Free Size,Purple,Spring,3.5,No,Express,Yes,NEWUSER,27,Debit Card,Fortnightly
CUST00927,Saanvi Bose,17,Female,Trousers,Clothing,20.05,Bengaluru,M,Yellow,Spring,4.1,No,Next-Day,No,No Promo,9,Cash on Delivery,Fortnightly
CUST00928,Neha Rao,31,Female,Moisturizer,Cosmetics,32.74,Chennai,Free Size,Orange,Summer,1.7,No,Express,Yes,FLAT50,23,Cash on Delivery,Monthly
CUST00929,Diya Nair,45,Male,Compact Powder,Makeup,11.48,Chandigarh,Free Size,Black,Winter,1.5,Yes,Store Pickup,No,No Promo,43,Net Banking,Annually
CUST00930,Deepak Mehta,50,Female,Earrings,Accessories,58.26,Chandigarh,Free Size,Beige,Winter,1.7,No,Express,No,No Promo,13,Credit Card,Annually
CUST00931,Ayaan Bose,39,Female,Formal Shoes,Footwear,49.49,Lucknow,7,Red,Autumn,2.9,No,Express,No,No Promo,40,Debit Card,Quarterly
CUST00932,Krishna Patel,53,Female,Heels,Footwear,35.96,Chennai,6,Gold,Autumn,2.9,No,Free Shipping,Yes,SAVE20,29,Debit Card,Quarterly
CUST00933,Ishaan Nair,19,Male,Sunscreen,Cosmetics,24.95,Madurai,Free Size,Orange,Winter,1.3,Yes,Store Pickup,No,No Promo,2,Net Banking,Weekly
CUST00934,Pooja Krishnan,38,Male,Lipstick,Makeup,5.44,Bengaluru,Free Size,Beige,Spring,1.1,Yes,Store Pickup,Yes,NEWUSER,25,UPI,Annually
CUST00935,Neha Patel,45,Male,Sandals,Footwear,16.99,Visakhapatnam,9,White,Winter,4.0,No,Store Pickup,Yes,No Promo,35,Wallet,Rarely
CUST00936,Ishaan Pillai,52,Female,Body Lotion,Cosmetics,40.99,Indore,Free Size,Green,Summer,4.0,Yes,Store Pickup,Yes,NEWUSER,14,Credit Card,Weekly
CUST00937,Krishna Gupta,35,Male,Formal Shoes,Footwear,67.79,Nagpur,6,Navy Blue,Autumn,5.0,Yes,Standard,Yes,WELCOME10,16,Wallet,Quarterly
CUST00938,Kavya Rao,66,Male,Belt,Accessories,24.22,Indore,Free Size,Brown,Winter,4.8,Yes,Store Pickup,No,No Promo,47,UPI,Rarely
CUST00939,Ishaan Naidu,58,Male,Earrings,Accessories,104.93,Chandigarh,Free Size,Purple,Spring,2.7,Yes,Store Pickup,Yes,SEASON25,25,Credit Card,Annually
CUST00940,Priya Nair,35,Female,Kurtis,Clothing,56.63,Ahmedabad,S,Gold,Summer,4.7,No,Store Pickup,Yes,SEASON25,25,Net Banking,Annually
CUST00941,Myra Rao,37,Male,Watch,Accessories,142.69,Delhi,Free Size,Blue,Winter,2.6,No,Free Shipping,No,No Promo,1,UPI,Monthly
CUST00942,Vikram Chopra,23,Male,Heels,Footwear,69.67,Surat,8,Purple,Autumn,2.0,No,Next-Day,Yes,FEST15,37,Net Banking,Weekly
CUST00943,Aarav Reddy,22,Male,Flip Flops,Footwear,60.28,Delhi,10,Green,Spring,1.0,Yes,Express,Yes,No Promo,23,Wallet,Rarely
CUST00944,Arun Iyer,68,Female,T-Shirts,Clothing,27.39,Lucknow,M,White,Spring,5.0,Yes,Standard,No,No Promo,12,Debit Card,Quarterly
CUST00945,Reyansh Singh,68,Other,Sunscreen,Cosmetics,38.46,Visakhapatnam,Free Size,Maroon,Summer,1.3,No,Next-Day,Yes,No Promo,44,Cash on Delivery,Weekly
CUST00946,Sneha Verma,47,Female,Heels,Footwear,95.51,Kolkata,10,Silver,Winter,2.4,No,Next-Day,No,No Promo,25,Net Banking,Fortnightly
CUST00947,Pooja Das,66,Other,Mascara,Makeup,14.63,Hyderabad,Free Size,Blue,Spring,1.2,No,Express,Yes,NEWUSER,8,Debit Card,Rarely
CUST00948,Anjali Das,20,Male,Compact Powder,Makeup,33.75,Nagpur,Free Size,White,Autumn,4.7,Yes,Free Shipping,No,No Promo,23,Debit Card,Quarterly
CUST00949,Vihaan Verma,28,Male,Face Cream,Cosmetics,25.82,Kochi,Free Size,Orange,Autumn,2.8,No,Free Shipping,No,No Promo,48,Cash on Delivery,Rarely
CUST00950,Ananya Singh,27,Male,Formal Shoes,Footwear,21.14,Coimbatore,6,Blue,Summer,2.0,No,Next-Day,No,No Promo,46,Debit Card,Quarterly
CUST00951,Karthik Das,18,Female,Sandals,Footwear,45.04,Bengaluru,8,Multicolor,Summer,1.8,No,Store Pickup,Yes,NEWUSER,33,Cash on Delivery,Annually
CUST00952,Aditya Mehta,55,Male,Sunscreen,Cosmetics,34.17,Indore,Free Size,Maroon,Autumn,1.1,No,Standard,No,No Promo,26,Net Banking,Annually
CUST00953,Neha Naidu,52,Male,Lip Gloss,Makeup,22.97,Lucknow,Free Size,Purple,Autumn,2.6,Yes,Express,Yes,No Promo,28,Debit Card,Quarterly
CUST00954,Arjun Singh,16,Male,Formal Shoes,Footwear,13.6,Lucknow,9,Blue,Winter,5.0,Yes,Store Pickup,Yes,WELCOME10,15,Net Banking,Annually
CUST00955,Nisha Gupta,62,Male,Dresses,Clothing,66.38,Delhi,M,Purple,Winter,1.1,Yes,Next-Day,Yes,FEST15,42,UPI,Quarterly
CUST00956,Aadhya Rao,26,Female,Sandals,Footwear,21.57,Lucknow,7,Black,Spring,4.9,No,Standard,No,No Promo,4,UPI,Fortnightly
CUST00957,Anjali Nair,23,Female,Scarf,Accessories,116.77,Bhopal,Free Size,Multicolor,Spring,2.9,No,Standard,Yes,WELCOME10,22,Debit Card,Quarterly
CUST00958,Priya Sharma,67,Male,Skirts,Clothing,89.41,Kolkata,S,Grey,Summer,3.1,No,Express,No,No Promo,48,Wallet,Monthly
CUST00959,Suresh Joshi,17,Male,Jackets,Clothing,75.55,Surat,S,Yellow,Summer,3.5,No,Store Pickup,No,No Promo,4,Wallet,Fortnightly
CUST00960,Vikram Murthy,69,Female,Sunglasses,Accessories,62.99,Madurai,Free Size,Blue,Spring,2.8,Yes,Next-Day,Yes,SEASON25,23,Wallet,Monthly
CUST00961,Aarav Das,42,Female,Sunglasses,Accessories,20.1,Bengaluru,Free Size,Green,Winter,3.0,No,Next-Day,Yes,No Promo,2,Wallet,Monthly
CUST00962,Divya Patel,31,Male,T-Shirts,Clothing,79.4,Mumbai,M,Green,Autumn,4.3,No,Next-Day,Yes,NEWUSER,4,Cash on Delivery,Monthly
